adj_stock,company,date,month_year,stock,symbol,rating
163.64,McDonald's Corporation,2018-01-15,2018-01,176.12,MCD,BB
165.72,McDonald's Corporation,2018-01-22,2018-01,178.36,MCD,BB
157.38,McDonald's Corporation,2018-01-29,2018-01,169.38,MCD,BB
149.41,McDonald's Corporation,2018-02-05,2018-02,160.80,MCD,BB
146.61,McDonald's Corporation,2018-02-12,2018-02,157.79,MCD,BB
151.50,McDonald's Corporation,2018-02-19,2018-02,163.06,MCD,BB
137.76,McDonald's Corporation,2018-02-26,2018-02,148.27,MCD,BB
147.02,McDonald's Corporation,2018-03-05,2018-03,157.24,MCD,BB
151.81,McDonald's Corporation,2018-03-11,2018-03,162.36,MCD,BB
144.91,McDonald's Corporation,2018-03-18,2018-03,154.98,MCD,BB
146.22,McDonald's Corporation,2018-03-25,2018-03,156.38,MCD,BB
150.77,McDonald's Corporation,2018-04-01,2018-04,161.25,MCD,BB
151.22,McDonald's Corporation,2018-04-08,2018-04,161.73,MCD,BB
148.45,McDonald's Corporation,2018-04-15,2018-04,158.77,MCD,BB
148.01,McDonald's Corporation,2018-04-22,2018-04,158.30,MCD,BB
154.31,McDonald's Corporation,2018-04-29,2018-04,165.03,MCD,BB
154.64,McDonald's Corporation,2018-05-06,2018-05,165.39,MCD,BB
150.52,McDonald's Corporation,2018-05-13,2018-05,160.98,MCD,BB
152.60,McDonald's Corporation,2018-05-20,2018-05,163.21,MCD,BB
148.82,McDonald's Corporation,2018-05-27,2018-05,159.16,MCD,BB
158.94,McDonald's Corporation,2018-06-03,2018-06,168.91,MCD,BB
156.63,McDonald's Corporation,2018-06-10,2018-06,166.46,MCD,BB
154.83,McDonald's Corporation,2018-06-17,2018-06,164.55,MCD,BB
147.44,McDonald's Corporation,2018-06-24,2018-06,156.69,MCD,BB
150.01,McDonald's Corporation,2018-07-01,2018-07,159.42,MCD,BB
149.15,McDonald's Corporation,2018-07-08,2018-07,158.51,MCD,BB
148.64,McDonald's Corporation,2018-07-15,2018-07,157.97,MCD,BB
148.18,McDonald's Corporation,2018-07-22,2018-07,157.48,MCD,BB
146.99,McDonald's Corporation,2018-07-29,2018-07,156.21,MCD,BB
149.31,McDonald's Corporation,2018-08-05,2018-08,158.68,MCD,BB
151.63,McDonald's Corporation,2018-08-12,2018-08,161.15,MCD,BB
149.97,McDonald's Corporation,2018-08-19,2018-08,159.38,MCD,BB
152.65,McDonald's Corporation,2018-08-26,2018-08,162.23,MCD,BB
155.19,McDonald's Corporation,2018-09-02,2018-09,163.90,MCD,BB
152.29,McDonald's Corporation,2018-09-09,2018-09,160.84,MCD,BB
156.51,McDonald's Corporation,2018-09-16,2018-09,165.30,MCD,BB
158.39,McDonald's Corporation,2018-09-23,2018-09,167.29,MCD,BB
157.71,McDonald's Corporation,2018-09-30,2018-09,166.57,MCD,BB
155.11,McDonald's Corporation,2018-10-07,2018-10,163.82,MCD,BB
158.58,McDonald's Corporation,2018-10-14,2018-10,167.49,MCD,BB
164.12,McDonald's Corporation,2018-10-21,2018-10,173.34,MCD,BB
167.35,McDonald's Corporation,2018-10-28,2018-10,176.75,MCD,BB
176.05,McDonald's Corporation,2018-11-05,2018-11,185.94,MCD,BB
177.62,McDonald's Corporation,2018-11-12,2018-11,187.59,MCD,BB
172.26,McDonald's Corporation,2018-11-19,2018-11,181.93,MCD,BB
178.49,McDonald's Corporation,2018-11-26,2018-11,188.51,MCD,BB
174.30,McDonald's Corporation,2018-12-03,2018-12,182.96,MCD,BB
174.61,McDonald's Corporation,2018-12-10,2018-12,183.29,MCD,BB
165.91,McDonald's Corporation,2018-12-17,2018-12,174.15,MCD,BB
167.25,McDonald's Corporation,2018-12-24,2018-12,175.56,MCD,BB
169.84,McDonald's Corporation,2018-12-31,2018-12,178.28,MCD,BB
173.74,McDonald's Corporation,2019-01-07,2019-01,182.37,MCD,BB
173.93,McDonald's Corporation,2019-01-14,2019-01,182.57,MCD,BB
175.29,McDonald's Corporation,2019-01-21,2019-01,184.00,MCD,BB
168.36,McDonald's Corporation,2019-01-28,2019-01,176.72,MCD,BB
166.48,McDonald's Corporation,2019-02-04,2019-02,174.75,MCD,BB
171.45,McDonald's Corporation,2019-02-11,2019-02,179.97,MCD,BB
174.50,McDonald's Corporation,2019-02-18,2019-02,183.17,MCD,BB
176.29,McDonald's Corporation,2019-02-25,2019-02,185.05,MCD,BB
172.09,McDonald's Corporation,2019-03-04,2019-03,179.50,MCD,BB
177.68,McDonald's Corporation,2019-03-10,2019-03,185.33,MCD,BB
179.10,McDonald's Corporation,2019-03-17,2019-03,186.81,MCD,BB
182.06,McDonald's Corporation,2019-03-24,2019-03,189.90,MCD,BB
182.84,McDonald's Corporation,2019-03-31,2019-03,190.71,MCD,BB
183.69,McDonald's Corporation,2019-04-07,2019-04,191.60,MCD,BB
186.87,McDonald's Corporation,2019-04-14,2019-04,194.91,MCD,BB
189.27,McDonald's Corporation,2019-04-21,2019-04,197.42,MCD,BB
189.37,McDonald's Corporation,2019-04-28,2019-04,197.52,MCD,BB
191.74,McDonald's Corporation,2019-05-05,2019-05,199.99,MCD,BB
191.00,McDonald's Corporation,2019-05-12,2019-05,199.22,MCD,BB
189.61,McDonald's Corporation,2019-05-19,2019-05,197.77,MCD,BB
190.09,McDonald's Corporation,2019-05-26,2019-05,198.27,MCD,BB
198.15,McDonald's Corporation,2019-06-02,2019-06,205.48,MCD,BB
197.97,McDonald's Corporation,2019-06-09,2019-06,205.29,MCD,BB
196.98,McDonald's Corporation,2019-06-16,2019-06,204.26,MCD,BB
200.26,McDonald's Corporation,2019-06-23,2019-06,207.66,MCD,BB
203.71,McDonald's Corporation,2019-06-30,2019-06,211.24,MCD,BB
205.40,McDonald's Corporation,2019-07-07,2019-07,212.99,MCD,BB
206.24,McDonald's Corporation,2019-07-14,2019-07,213.87,MCD,BB
207.89,McDonald's Corporation,2019-07-21,2019-07,215.58,MCD,BB
206.83,McDonald's Corporation,2019-07-28,2019-07,214.48,MCD,BB
213.27,McDonald's Corporation,2019-08-04,2019-08,221.15,MCD,BB
210.68,McDonald's Corporation,2019-08-11,2019-08,218.47,MCD,BB
207.01,McDonald's Corporation,2019-08-18,2019-08,214.66,MCD,BB
210.20,McDonald's Corporation,2019-08-25,2019-08,217.97,MCD,BB
213.31,McDonald's Corporation,2019-09-01,2019-09,220.03,MCD,BB
203.40,McDonald's Corporation,2019-09-08,2019-09,209.81,MCD,BB
202.99,McDonald's Corporation,2019-09-15,2019-09,209.39,MCD,BB
206.65,McDonald's Corporation,2019-09-22,2019-09,213.16,MCD,BB
205.22,McDonald's Corporation,2019-09-29,2019-09,211.69,MCD,BB
202.63,McDonald's Corporation,2019-10-06,2019-10,209.02,MCD,BB
202.13,McDonald's Corporation,2019-10-13,2019-10,208.50,MCD,BB
188.66,McDonald's Corporation,2019-10-20,2019-10,194.61,MCD,BB
188.01,McDonald's Corporation,2019-10-27,2019-10,193.94,MCD,BB
187.69,McDonald's Corporation,2019-11-04,2019-11,193.61,MCD,BB
188.04,McDonald's Corporation,2019-11-11,2019-11,193.97,MCD,BB
187.24,McDonald's Corporation,2019-11-18,2019-11,193.14,MCD,BB
188.54,McDonald's Corporation,2019-11-25,2019-11,194.48,MCD,BB
190.59,McDonald's Corporation,2019-12-02,2019-12,195.35,MCD,BB
192.32,McDonald's Corporation,2019-12-09,2019-12,197.12,MCD,BB
192.34,McDonald's Corporation,2019-12-16,2019-12,197.14,MCD,BB
193.35,McDonald's Corporation,2019-12-23,2019-12,198.17,MCD,BB
195.21,McDonald's Corporation,2019-12-30,2019-12,200.08,MCD,BB
202.22,McDonald's Corporation,2020-01-06,2020-01,207.27,MCD,BB
206.82,McDonald's Corporation,2020-01-13,2020-01,211.98,MCD,BB
206.10,McDonald's Corporation,2020-01-20,2020-01,211.24,MCD,BB
208.76,McDonald's Corporation,2020-01-27,2020-01,213.97,MCD,BB
206.46,McDonald's Corporation,2020-02-03,2020-02,211.61,MCD,BB
211.81,McDonald's Corporation,2020-02-10,2020-02,217.09,MCD,BB
210.62,McDonald's Corporation,2020-02-17,2020-02,215.87,MCD,BB
189.44,McDonald's Corporation,2020-02-24,2020-02,194.17,MCD,BB
195.23,McDonald's Corporation,2020-03-02,2020-03,198.86,MCD,BB
173.90,McDonald's Corporation,2020-03-08,2020-03,177.13,MCD,BB
145.78,McDonald's Corporation,2020-03-15,2020-03,148.49,MCD,BB
161.02,McDonald's Corporation,2020-03-22,2020-03,164.01,MCD,BB
157.41,McDonald's Corporation,2020-03-29,2020-03,160.33,MCD,BB
180.35,McDonald's Corporation,2020-04-05,2020-04,183.70,MCD,BB
182.71,McDonald's Corporation,2020-04-12,2020-04,186.10,MCD,BB
180.66,McDonald's Corporation,2020-04-19,2020-04,184.02,MCD,BB
179.33,McDonald's Corporation,2020-04-26,2020-04,182.66,MCD,BB
177.93,McDonald's Corporation,2020-05-03,2020-05,181.23,MCD,BB
170.64,McDonald's Corporation,2020-05-10,2020-05,173.81,MCD,BB
181.05,McDonald's Corporation,2020-05-17,2020-05,184.41,MCD,BB
182.92,McDonald's Corporation,2020-05-24,2020-05,186.32,MCD,BB
194.86,McDonald's Corporation,2020-05-31,2020-05,197.16,MCD,BB
186.96,McDonald's Corporation,2020-06-07,2020-06,189.17,MCD,BB
184.38,McDonald's Corporation,2020-06-14,2020-06,186.56,MCD,BB
177.64,McDonald's Corporation,2020-06-21,2020-06,179.74,MCD,BB
181.37,McDonald's Corporation,2020-06-28,2020-06,183.52,MCD,BB
182.72,McDonald's Corporation,2020-07-05,2020-07,184.88,MCD,BB
189.24,McDonald's Corporation,2020-07-12,2020-07,191.48,MCD,BB
196.40,McDonald's Corporation,2020-07-19,2020-07,198.72,MCD,BB
192.01,McDonald's Corporation,2020-07-26,2020-07,194.28,MCD,BB
202.21,McDonald's Corporation,2020-08-02,2020-08,204.60,MCD,BB
204.61,McDonald's Corporation,2020-08-09,2020-08,207.03,MCD,BB
209.10,McDonald's Corporation,2020-08-16,2020-08,211.57,MCD,BB
212.40,McDonald's Corporation,2020-08-23,2020-08,214.91,MCD,BB
209.25,McDonald's Corporation,2020-08-30,2020-08,211.73,MCD,BB
216.71,McDonald's Corporation,2020-09-06,2020-09,218.00,MCD,BB
218.97,McDonald's Corporation,2020-09-13,2020-09,220.27,MCD,BB
216.89,McDonald's Corporation,2020-09-20,2020-09,218.18,MCD,BB
221.35,McDonald's Corporation,2020-09-27,2020-09,222.67,MCD,BB
223.50,McDonald's Corporation,2020-10-04,2020-10,224.83,MCD,BB
228.01,McDonald's Corporation,2020-10-11,2020-10,229.37,MCD,BB
227.36,McDonald's Corporation,2020-10-18,2020-10,228.71,MCD,BB
211.74,McDonald's Corporation,2020-10-25,2020-10,213.00,MCD,BB
215.28,McDonald's Corporation,2020-11-02,2020-11,216.56,MCD,BB
212.02,McDonald's Corporation,2020-11-09,2020-11,213.28,MCD,BB
212.83,McDonald's Corporation,2020-11-16,2020-11,214.09,MCD,BB
217.04,McDonald's Corporation,2020-11-23,2020-11,218.33,MCD,BB
210.26,McDonald's Corporation,2020-11-30,2020-11,211.51,MCD,BB
136.79,3M Company,2015-11-30,2015-11,158.22,MMM,
133.86,3M Company,2015-12-07,2015-12,154.83,MMM,
127.02,3M Company,2015-12-14,2015-12,146.92,MMM,
130.71,3M Company,2015-12-21,2015-12,151.19,MMM,
130.24,3M Company,2015-12-28,2015-12,150.64,MMM,
121.46,3M Company,2016-01-04,2016-01,140.49,MMM,
119.91,3M Company,2016-01-11,2016-01,138.69,MMM,
120.62,3M Company,2016-01-18,2016-01,139.52,MMM,
130.55,3M Company,2016-01-25,2016-01,151.00,MMM,
132.68,3M Company,2016-02-01,2016-02,153.47,MMM,
133.11,3M Company,2016-02-08,2016-02,153.96,MMM,
136.24,3M Company,2016-02-15,2016-02,156.45,MMM,
137.82,3M Company,2016-02-22,2016-02,158.27,MMM,
139.39,3M Company,2016-02-29,2016-02,160.07,MMM,
140.97,3M Company,2016-03-07,2016-03,161.88,MMM,
143.97,3M Company,2016-03-13,2016-03,165.33,MMM,
143.21,3M Company,2016-03-20,2016-03,164.46,MMM,
145.89,3M Company,2016-03-27,2016-03,167.53,MMM,
145.10,3M Company,2016-04-03,2016-04,166.63,MMM,
146.98,3M Company,2016-04-10,2016-04,168.78,MMM,
146.87,3M Company,2016-04-17,2016-04,168.66,MMM,
145.76,3M Company,2016-04-24,2016-04,167.38,MMM,
147.07,3M Company,2016-05-01,2016-05,168.89,MMM,
146.57,3M Company,2016-05-08,2016-05,168.32,MMM,
143.69,3M Company,2016-05-15,2016-05,165.01,MMM,
148.05,3M Company,2016-05-22,2016-05,168.89,MMM,
147.60,3M Company,2016-05-29,2016-05,168.38,MMM,
147.76,3M Company,2016-06-05,2016-06,168.56,MMM,
148.09,3M Company,2016-06-12,2016-06,168.94,MMM,
148.25,3M Company,2016-06-19,2016-06,169.12,MMM,
153.88,3M Company,2016-06-26,2016-06,175.54,MMM,
155.26,3M Company,2016-07-03,2016-07,177.12,MMM,
159.02,3M Company,2016-07-10,2016-07,181.40,MMM,
158.18,3M Company,2016-07-17,2016-07,180.44,MMM,
156.35,3M Company,2016-07-24,2016-07,178.36,MMM,
156.54,3M Company,2016-07-31,2016-07,178.57,MMM,
158.03,3M Company,2016-08-07,2016-08,180.27,MMM,
157.45,3M Company,2016-08-14,2016-08,179.61,MMM,
158.25,3M Company,2016-08-21,2016-08,179.41,MMM,
159.49,3M Company,2016-08-28,2016-08,180.81,MMM,
154.93,3M Company,2016-09-04,2016-09,175.64,MMM,AAA
154.42,3M Company,2016-09-11,2016-09,175.06,MMM,AAA
156.47,3M Company,2016-09-18,2016-09,177.39,MMM,AAA
155.45,3M Company,2016-09-25,2016-09,176.23,MMM,AAA
151.13,3M Company,2016-10-02,2016-10,171.33,MMM,AAA
150.24,3M Company,2016-10-09,2016-10,170.33,MMM,AAA
149.51,3M Company,2016-10-16,2016-10,169.50,MMM,AAA
146.22,3M Company,2016-10-23,2016-10,165.77,MMM,AAA
146.85,3M Company,2016-10-30,2016-10,166.48,MMM,AAA
154.43,3M Company,2016-11-07,2016-11,175.08,MMM,AAA
152.56,3M Company,2016-11-14,2016-11,172.96,MMM,AAA
154.01,3M Company,2016-11-21,2016-11,173.49,MMM,AAA
153.07,3M Company,2016-11-28,2016-11,172.43,MMM,AAA
158.45,3M Company,2016-12-05,2016-12,178.49,MMM,AAA
157.53,3M Company,2016-12-12,2016-12,177.45,MMM,AAA
158.68,3M Company,2016-12-19,2016-12,178.75,MMM,AAA
158.52,3M Company,2016-12-26,2016-12,178.57,MMM,AAA
158.22,3M Company,2017-01-02,2017-01,178.23,MMM,AAA
157.47,3M Company,2017-01-09,2017-01,177.39,MMM,AAA
158.45,3M Company,2017-01-16,2017-01,178.49,MMM,AAA
157.55,3M Company,2017-01-23,2017-01,177.48,MMM,AAA
155.39,3M Company,2017-01-30,2017-01,175.04,MMM,AAA
158.90,3M Company,2017-02-06,2017-02,179.00,MMM,AAA
162.41,3M Company,2017-02-13,2017-02,182.95,MMM,AAA
167.45,3M Company,2017-02-20,2017-02,187.41,MMM,AAA
169.15,3M Company,2017-02-27,2017-02,189.31,MMM,AAA
170.85,3M Company,2017-03-06,2017-03,191.21,MMM,AAA
171.88,3M Company,2017-03-12,2017-03,192.36,MMM,AAA
171.12,3M Company,2017-03-19,2017-03,191.51,MMM,AAA
170.95,3M Company,2017-03-26,2017-03,191.33,MMM,AAA
169.76,3M Company,2017-04-02,2017-04,189.99,MMM,AAA
168.56,3M Company,2017-04-09,2017-04,188.65,MMM,AAA
171.11,3M Company,2017-04-16,2017-04,191.50,MMM,AAA
174.98,3M Company,2017-04-23,2017-04,195.83,MMM,AAA
178.17,3M Company,2017-04-30,2017-04,199.40,MMM,AAA
175.64,3M Company,2017-05-07,2017-05,196.57,MMM,AAA
174.95,3M Company,2017-05-14,2017-05,195.80,MMM,AAA
180.37,3M Company,2017-05-21,2017-05,200.67,MMM,AAA
185.79,3M Company,2017-05-28,2017-05,206.70,MMM,AAA
186.00,3M Company,2017-06-04,2017-06,206.93,MMM,AAA
191.67,3M Company,2017-06-11,2017-06,213.24,MMM,AAA
191.36,3M Company,2017-06-18,2017-06,212.90,MMM,AAA
187.13,3M Company,2017-06-25,2017-06,208.19,MMM,AAA
188.39,3M Company,2017-07-02,2017-07,209.59,MMM,AAA
190.35,3M Company,2017-07-09,2017-07,211.77,MMM,AAA
189.80,3M Company,2017-07-16,2017-07,211.16,MMM,AAA
179.52,3M Company,2017-07-23,2017-07,199.72,MMM,AAA
186.64,3M Company,2017-07-30,2017-07,207.65,MMM,AAA
185.14,3M Company,2017-08-06,2017-08,205.98,MMM,AAA
182.94,3M Company,2017-08-13,2017-08,203.53,MMM,AAA
181.68,3M Company,2017-08-20,2017-08,202.13,MMM,AAA
184.02,3M Company,2017-08-27,2017-08,203.56,MMM,AAA
185.95,3M Company,2017-09-03,2017-09,205.69,MMM,AAA
192.87,3M Company,2017-09-10,2017-09,213.35,MMM,AAA
190.53,3M Company,2017-09-17,2017-09,210.76,MMM,AAA
189.75,3M Company,2017-09-24,2017-09,209.90,MMM,AAA
195.74,3M Company,2017-10-01,2017-10,216.52,MMM,AAA
196.82,3M Company,2017-10-08,2017-10,217.72,MMM,AAA
200.08,3M Company,2017-10-15,2017-10,221.32,MMM,AAA
212.21,3M Company,2017-10-22,2017-10,234.74,MMM,AAA
209.93,3M Company,2017-10-29,2017-10,232.22,MMM,AAA
205.62,3M Company,2017-11-06,2017-11,227.45,MMM,AAA
207.34,3M Company,2017-11-13,2017-11,229.36,MMM,AAA
209.17,3M Company,2017-11-20,2017-11,231.38,MMM,AAA
219.10,3M Company,2017-11-27,2017-11,241.15,MMM,AAA
216.36,3M Company,2017-12-04,2017-12,238.13,MMM,AAA
216.24,3M Company,2017-12-11,2017-12,238.00,MMM,AAA
213.27,3M Company,2017-12-18,2017-12,234.73,MMM,AAA
213.85,3M Company,2017-12-25,2017-12,235.37,MMM,AAA
218.58,3M Company,2018-01-01,2018-01,240.57,MMM,AAA
222.12,3M Company,2018-01-08,2018-01,244.47,MMM,AAA
225.49,3M Company,2018-01-15,2018-01,248.18,MMM,AAA
234.98,3M Company,2018-01-22,2018-01,258.63,MMM,AAA
222.76,3M Company,2018-01-29,2018-01,245.17,MMM,AAA
204.62,3M Company,2018-02-05,2018-02,225.21,MMM,AAA
215.03,3M Company,2018-02-12,2018-02,236.67,MMM,AAA
216.62,3M Company,2018-02-19,2018-02,237.02,MMM,AAA
210.54,3M Company,2018-02-26,2018-02,230.37,MMM,AAA
220.58,3M Company,2018-03-05,2018-03,241.35,MMM,AAA
216.80,3M Company,2018-03-11,2018-03,237.22,MMM,AAA
196.82,3M Company,2018-03-18,2018-03,215.36,MMM,AAA
200.63,3M Company,2018-03-25,2018-03,219.52,MMM,AAA
193.98,3M Company,2018-04-01,2018-04,212.25,MMM,AAA
196.97,3M Company,2018-04-08,2018-04,215.52,MMM,AAA
199.01,3M Company,2018-04-15,2018-04,217.75,MMM,AAA
179.24,3M Company,2018-04-22,2018-04,196.12,MMM,AAA
182.20,3M Company,2018-04-29,2018-04,199.36,MMM,AAA
187.50,3M Company,2018-05-06,2018-05,205.16,MMM,AAA
181.84,3M Company,2018-05-13,2018-05,198.96,MMM,AAA
183.14,3M Company,2018-05-20,2018-05,199.03,MMM,AAA
183.66,3M Company,2018-05-27,2018-05,199.59,MMM,AAA
190.10,3M Company,2018-06-03,2018-06,206.59,MMM,AAA
188.61,3M Company,2018-06-10,2018-06,204.97,MMM,AAA
180.82,3M Company,2018-06-17,2018-06,196.50,MMM,AAA
181.02,3M Company,2018-06-24,2018-06,196.72,MMM,AAA
181.70,3M Company,2018-07-01,2018-07,197.46,MMM,AAA
185.12,3M Company,2018-07-08,2018-07,201.18,MMM,AAA
185.83,3M Company,2018-07-15,2018-07,201.95,MMM,AAA
190.86,3M Company,2018-07-22,2018-07,207.42,MMM,AAA
190.74,3M Company,2018-07-29,2018-07,207.29,MMM,AAA
185.84,3M Company,2018-08-05,2018-08,201.96,MMM,AAA
188.43,3M Company,2018-08-12,2018-08,204.77,MMM,AAA
188.90,3M Company,2018-08-19,2018-08,205.29,MMM,AAA
195.39,3M Company,2018-08-26,2018-08,210.92,MMM,AAA
196.91,3M Company,2018-09-02,2018-09,212.57,MMM,AAA
192.57,3M Company,2018-09-09,2018-09,207.88,MMM,AAA
200.40,3M Company,2018-09-16,2018-09,216.33,MMM,AAA
195.19,3M Company,2018-09-23,2018-09,210.71,MMM,AAA
197.49,3M Company,2018-09-30,2018-09,213.19,MMM,AAA
183.63,3M Company,2018-10-07,2018-10,198.23,MMM,AAA
185.13,3M Company,2018-10-14,2018-10,199.85,MMM,AAA
171.33,3M Company,2018-10-21,2018-10,184.95,MMM,AAA
178.61,3M Company,2018-10-28,2018-10,192.81,MMM,AAA
186.29,3M Company,2018-11-05,2018-11,201.10,MMM,AAA
193.61,3M Company,2018-11-12,2018-11,209.00,MMM,AAA
182.31,3M Company,2018-11-19,2018-11,196.80,MMM,AAA
193.92,3M Company,2018-11-26,2018-11,207.92,MMM,AAA
184.89,3M Company,2018-12-03,2018-12,198.24,MMM,AAA
182.90,3M Company,2018-12-10,2018-12,196.10,MMM,AAA
171.38,3M Company,2018-12-17,2018-12,183.75,MMM,AAA
176.62,3M Company,2018-12-24,2018-12,189.37,MMM,AAA
178.44,3M Company,2018-12-31,2018-12,191.32,MMM,AAA
179.27,3M Company,2019-01-07,2019-01,192.21,MMM,AAA
182.67,3M Company,2019-01-14,2019-01,195.86,MMM,AAA
182.71,3M Company,2019-01-21,2019-01,195.90,MMM,AAA
185.75,3M Company,2019-01-28,2019-01,199.16,MMM,AAA
186.37,3M Company,2019-02-04,2019-02,199.82,MMM,AAA
194.80,3M Company,2019-02-11,2019-02,208.86,MMM,AAA
196.61,3M Company,2019-02-18,2019-02,209.35,MMM,AAA
194.86,3M Company,2019-02-25,2019-02,207.49,MMM,AAA
188.66,3M Company,2019-03-04,2019-03,200.89,MMM,AAA
195.41,3M Company,2019-03-10,2019-03,208.08,MMM,AAA
192.20,3M Company,2019-03-17,2019-03,204.66,MMM,AAA
195.13,3M Company,2019-03-24,2019-03,207.78,MMM,AAA
202.30,3M Company,2019-03-31,2019-03,215.41,MMM,AAA
204.18,3M Company,2019-04-07,2019-04,217.42,MMM,AAA
205.56,3M Company,2019-04-14,2019-04,218.88,MMM,AAA
180.00,3M Company,2019-04-21,2019-04,191.67,MMM,AAA
173.94,3M Company,2019-04-28,2019-04,185.22,MMM,AAA
165.15,3M Company,2019-05-05,2019-05,175.86,MMM,AAA
158.80,3M Company,2019-05-12,2019-05,169.09,MMM,AAA
155.98,3M Company,2019-05-19,2019-05,166.09,MMM,AAA
151.31,3M Company,2019-05-26,2019-05,159.75,MMM,AAA
157.81,3M Company,2019-06-02,2019-06,166.61,MMM,AAA
157.88,3M Company,2019-06-09,2019-06,166.69,MMM,AAA
164.19,3M Company,2019-06-16,2019-06,173.35,MMM,AAA
164.18,3M Company,2019-06-23,2019-06,173.34,MMM,AAA
162.91,3M Company,2019-06-30,2019-06,172.00,MMM,AAA
164.18,3M Company,2019-07-07,2019-07,173.34,MMM,AAA
163.49,3M Company,2019-07-14,2019-07,172.61,MMM,AAA
164.79,3M Company,2019-07-21,2019-07,173.98,MMM,AAA
161.54,3M Company,2019-07-28,2019-07,170.55,MMM,AAA
154.83,3M Company,2019-08-04,2019-08,163.47,MMM,AAA
152.97,3M Company,2019-08-11,2019-08,161.50,MMM,AAA
148.97,3M Company,2019-08-18,2019-08,155.85,MMM,AAA
154.58,3M Company,2019-08-25,2019-08,161.72,MMM,AAA
156.70,3M Company,2019-09-01,2019-09,163.94,MMM,AAA
163.87,3M Company,2019-09-08,2019-09,171.44,MMM,AAA
159.39,3M Company,2019-09-15,2019-09,166.76,MMM,AAA
157.26,3M Company,2019-09-22,2019-09,164.53,MMM,AAA
148.94,3M Company,2019-09-29,2019-09,155.82,MMM,AAA
151.12,3M Company,2019-10-06,2019-10,158.10,MMM,AAA
155.90,3M Company,2019-10-13,2019-10,163.10,MMM,AAA
158.75,3M Company,2019-10-20,2019-10,166.09,MMM,AAA
162.58,3M Company,2019-10-27,2019-10,170.09,MMM,AAA
165.50,3M Company,2019-11-04,2019-11,173.15,MMM,AAA
164.29,3M Company,2019-11-11,2019-11,171.88,MMM,AAA
160.20,3M Company,2019-11-18,2019-11,167.60,MMM,AAA
163.68,3M Company,2019-11-25,2019-11,169.77,MMM,AAA
165.31,3M Company,2019-12-02,2019-12,171.47,MMM,AAA
162.73,3M Company,2019-12-09,2019-12,168.79,MMM,AAA
169.07,3M Company,2019-12-16,2019-12,175.37,MMM,AAA
170.90,3M Company,2019-12-23,2019-12,177.26,MMM,AAA
172.04,3M Company,2019-12-30,2019-12,178.45,MMM,AAA
173.99,3M Company,2020-01-06,2020-01,180.47,MMM,AAA
174.84,3M Company,2020-01-13,2020-01,181.35,MMM,AAA
171.75,3M Company,2020-01-20,2020-01,178.15,MMM,AAA
152.96,3M Company,2020-01-27,2020-01,158.66,MMM,AAA
154.33,3M Company,2020-02-03,2020-02,160.08,MMM,AAA
155.23,3M Company,2020-02-10,2020-02,161.01,MMM,AAA
152.67,3M Company,2020-02-17,2020-02,156.93,MMM,AAA
145.19,3M Company,2020-02-24,2020-02,149.24,MMM,AAA
149.48,3M Company,2020-03-02,2020-03,153.65,MMM,AAA
137.83,3M Company,2020-03-08,2020-03,141.68,MMM,AAA
121.50,3M Company,2020-03-15,2020-03,124.89,MMM,AAA
129.62,3M Company,2020-03-22,2020-03,133.24,MMM,AAA
130.16,3M Company,2020-03-29,2020-03,133.79,MMM,AAA
143.77,3M Company,2020-04-05,2020-04,147.78,MMM,AAA
142.48,3M Company,2020-04-12,2020-04,146.46,MMM,AAA
143.01,3M Company,2020-04-19,2020-04,147.00,MMM,AAA
144.56,3M Company,2020-04-26,2020-04,148.60,MMM,AAA
144.48,3M Company,2020-05-03,2020-05,148.51,MMM,AAA
134.92,3M Company,2020-05-10,2020-05,138.69,MMM,AAA
142.46,3M Company,2020-05-17,2020-05,146.44,MMM,AAA
153.70,3M Company,2020-05-24,2020-05,156.44,MMM,AAA
164.48,3M Company,2020-05-31,2020-05,167.41,MMM,AAA
152.16,3M Company,2020-06-07,2020-06,154.87,MMM,AAA
155.38,3M Company,2020-06-14,2020-06,158.15,MMM,AAA
149.85,3M Company,2020-06-21,2020-06,152.52,MMM,AAA
154.29,3M Company,2020-06-28,2020-06,157.04,MMM,AAA
150.17,3M Company,2020-07-05,2020-07,152.85,MMM,AAA
157.03,3M Company,2020-07-12,2020-07,159.83,MMM,AAA
157.04,3M Company,2020-07-19,2020-07,159.84,MMM,AAA
147.83,3M Company,2020-07-26,2020-07,150.47,MMM,AAA
155.56,3M Company,2020-08-02,2020-08,158.33,MMM,AAA
163.19,3M Company,2020-08-09,2020-08,166.10,MMM,AAA
158.88,3M Company,2020-08-16,2020-08,161.71,MMM,AAA
