adj_stock,company,date,environment,governance,month_year,riskscore,social,stock,symbol,rating
36.25,UnitedHealth Group Incorporated,2017-05-14,0.0,5.8,2017-05,21,15.4,38.26,UNH,B
36.38,UnitedHealth Group Incorporated,2017-05-21,0.0,5.8,2017-05,21,15.4,38.40,UNH,B
36.82,UnitedHealth Group Incorporated,2017-05-28,0.0,5.8,2017-05,21,15.4,38.86,UNH,B
35.28,UnitedHealth Group Incorporated,2017-06-04,0.0,5.8,2017-06,21,15.4,37.24,UNH,B
33.70,UnitedHealth Group Incorporated,2017-06-11,0.0,5.8,2017-06,21,15.4,35.57,UNH,B
34.64,UnitedHealth Group Incorporated,2017-06-18,0.0,5.8,2017-06,21,15.4,36.57,UNH,B
34.11,UnitedHealth Group Incorporated,2017-06-25,0.0,5.8,2017-06,21,15.4,36.01,UNH,B
34.15,UnitedHealth Group Incorporated,2017-07-02,0.0,5.8,2017-07,21,15.4,36.04,UNH,B
35.30,UnitedHealth Group Incorporated,2017-07-09,0.0,5.8,2017-07,21,15.4,37.26,UNH,B
35.59,UnitedHealth Group Incorporated,2017-07-16,0.0,5.8,2017-07,21,15.4,37.57,UNH,B
35.41,UnitedHealth Group Incorporated,2017-07-23,0.0,5.8,2017-07,21,15.4,37.38,UNH,B
37.04,UnitedHealth Group Incorporated,2017-07-30,0.0,5.8,2017-07,21,15.4,39.10,UNH,B
37.30,UnitedHealth Group Incorporated,2017-08-06,0.0,5.8,2017-08,21,15.4,39.37,UNH,B
37.45,UnitedHealth Group Incorporated,2017-08-13,0.0,5.8,2017-08,21,15.4,39.38,UNH,B
38.01,UnitedHealth Group Incorporated,2017-08-20,0.0,5.8,2017-08,21,15.4,39.97,UNH,B
39.01,UnitedHealth Group Incorporated,2017-08-27,0.0,5.8,2017-08,21,15.4,41.01,UNH,B
37.72,UnitedHealth Group Incorporated,2017-09-03,0.0,5.8,2017-09,21,15.4,39.66,UNH,B
38.01,UnitedHealth Group Incorporated,2017-09-10,0.0,5.8,2017-09,21,15.4,39.97,UNH,B
36.11,UnitedHealth Group Incorporated,2017-09-17,0.0,5.8,2017-09,21,15.4,37.97,UNH,B
36.65,UnitedHealth Group Incorporated,2017-09-24,0.0,5.8,2017-09,21,15.4,38.53,UNH,B
36.93,UnitedHealth Group Incorporated,2017-10-01,0.0,5.8,2017-10,21,15.4,38.83,UNH,B
37.33,UnitedHealth Group Incorporated,2017-10-08,0.0,5.8,2017-10,21,15.4,39.25,UNH,B
37.15,UnitedHealth Group Incorporated,2017-10-15,0.0,5.8,2017-10,21,15.4,39.06,UNH,B
38.77,UnitedHealth Group Incorporated,2017-10-22,0.0,5.8,2017-10,21,15.4,40.76,UNH,B
41.02,UnitedHealth Group Incorporated,2017-10-29,0.0,5.8,2017-10,21,15.4,43.13,UNH,B
41.53,UnitedHealth Group Incorporated,2017-11-06,0.0,5.8,2017-11,21,15.4,43.67,UNH,B
40.60,UnitedHealth Group Incorporated,2017-11-13,0.0,5.8,2017-11,21,15.4,42.54,UNH,B
41.75,UnitedHealth Group Incorporated,2017-11-20,0.0,5.8,2017-11,21,15.4,43.74,UNH,B
40.82,UnitedHealth Group Incorporated,2017-11-27,0.0,5.8,2017-11,21,15.4,42.76,UNH,B
40.42,UnitedHealth Group Incorporated,2017-12-04,0.0,5.8,2017-12,21,15.4,42.34,UNH,B
41.51,UnitedHealth Group Incorporated,2017-12-11,0.0,5.8,2017-12,21,15.4,43.49,UNH,B
41.76,UnitedHealth Group Incorporated,2017-12-18,0.0,5.8,2017-12,21,15.4,43.75,UNH,B
40.38,UnitedHealth Group Incorporated,2017-12-25,0.0,5.8,2017-12,21,15.4,42.31,UNH,B
41.76,UnitedHealth Group Incorporated,2018-01-01,0.0,5.8,2018-01,21,15.4,43.75,UNH,B
42.26,UnitedHealth Group Incorporated,2018-01-08,0.0,5.8,2018-01,21,15.4,44.27,UNH,B
42.59,UnitedHealth Group Incorporated,2018-01-15,0.0,5.8,2018-01,21,15.4,44.62,UNH,B
40.93,UnitedHealth Group Incorporated,2018-01-22,0.0,5.8,2018-01,21,15.4,42.88,UNH,B
38.30,UnitedHealth Group Incorporated,2018-01-29,0.0,5.8,2018-01,21,15.4,40.13,UNH,B
37.32,UnitedHealth Group Incorporated,2018-02-05,0.0,5.8,2018-02,21,15.4,39.10,UNH,B
41.31,UnitedHealth Group Incorporated,2018-02-12,0.0,5.8,2018-02,21,15.4,43.11,UNH,B
42.05,UnitedHealth Group Incorporated,2018-02-19,0.0,5.8,2018-02,21,15.4,43.88,UNH,B
42.22,UnitedHealth Group Incorporated,2018-02-26,0.0,5.8,2018-02,21,15.4,44.05,UNH,B
43.12,UnitedHealth Group Incorporated,2018-03-05,0.0,5.8,2018-03,21,15.4,44.99,UNH,B
42.65,UnitedHealth Group Incorporated,2018-03-11,0.0,5.8,2018-03,21,15.4,44.51,UNH,B
39.52,UnitedHealth Group Incorporated,2018-03-18,0.0,5.8,2018-03,21,15.4,41.24,UNH,B
40.20,UnitedHealth Group Incorporated,2018-03-25,0.0,5.8,2018-03,21,15.4,41.94,UNH,B
40.34,UnitedHealth Group Incorporated,2018-04-01,0.0,5.8,2018-04,21,15.4,42.10,UNH,B
41.86,UnitedHealth Group Incorporated,2018-04-08,0.0,5.8,2018-04,21,15.4,43.68,UNH,B
39.71,UnitedHealth Group Incorporated,2018-04-15,0.0,5.8,2018-04,21,15.4,41.43,UNH,B
38.89,UnitedHealth Group Incorporated,2018-04-22,0.0,5.8,2018-04,21,15.4,40.58,UNH,B
44.05,UnitedHealth Group Incorporated,2018-04-29,0.0,5.8,2018-04,21,15.4,45.96,UNH,B
45.19,UnitedHealth Group Incorporated,2018-05-06,0.0,5.8,2018-05,21,15.4,47.15,UNH,B
44.81,UnitedHealth Group Incorporated,2018-05-13,0.0,5.8,2018-05,21,15.4,46.58,UNH,B
45.36,UnitedHealth Group Incorporated,2018-05-20,0.0,5.8,2018-05,21,15.4,47.15,UNH,B
45.76,UnitedHealth Group Incorporated,2018-05-27,0.0,5.8,2018-05,21,15.4,47.56,UNH,B
46.11,UnitedHealth Group Incorporated,2018-06-03,0.0,5.8,2018-06,21,15.4,47.92,UNH,BB
45.42,UnitedHealth Group Incorporated,2018-06-10,0.0,5.8,2018-06,21,15.4,47.21,UNH,BB
44.48,UnitedHealth Group Incorporated,2018-06-17,0.0,5.8,2018-06,21,15.4,46.23,UNH,BB
44.52,UnitedHealth Group Incorporated,2018-06-24,0.0,5.8,2018-06,21,15.4,46.28,UNH,BB
45.21,UnitedHealth Group Incorporated,2018-07-01,0.0,5.8,2018-07,21,15.4,46.99,UNH,BB
46.02,UnitedHealth Group Incorporated,2018-07-08,0.0,5.8,2018-07,21,15.4,47.83,UNH,BB
46.05,UnitedHealth Group Incorporated,2018-07-15,0.0,5.8,2018-07,21,15.4,47.86,UNH,BB
45.93,UnitedHealth Group Incorporated,2018-07-22,0.0,5.8,2018-07,21,15.4,47.74,UNH,BB
50.03,UnitedHealth Group Incorporated,2018-07-29,0.0,5.8,2018-07,21,15.4,52.00,UNH,BB
49.92,UnitedHealth Group Incorporated,2018-08-05,0.0,5.8,2018-08,21,15.4,51.88,UNH,BB
52.52,UnitedHealth Group Incorporated,2018-08-12,0.0,5.8,2018-08,21,15.4,54.40,UNH,BB
